source_id,topology,band_user,band_resolved,route_function,rwa_key,scale,cfm_capacity_bps,cfm_capacity_tbps,cfm_lightpaths,elapsed_seconds,span_length_km,launch_power_dBm
5f636b15439c64afe20d6f6f,NSFNET,SCL,SCL,FF-kSP,FF-kSP SCL RWA,0.2,1041312038296641.8,1041.3120382966417,2577,143.77787412004545,80.0,"{'O': -1.63, 'E': -2.63, 'S': -2.25, 'C': -4.76, 'L': -4.54}"
5f636b15439c64afe20d6f6f,NSFNET,SCL,SCL,FF-kSP,FF-kSP SCL RWA,0.4,869279414412914.0,869.279414412914,2577,139.227694345871,80.0,"{'O': -1.63, 'E': -2.63, 'S': -2.25, 'C': -4.76, 'L': -4.54}"
5f636b15439c64afe20d6f6f,NSFNET,SCL,SCL,FF-kSP,FF-kSP SCL RWA,0.6,763539727453902.6,763.5397274539026,2577,140.0140673830174,80.0,"{'O': -1.63, 'E': -2.63, 'S': -2.25, 'C': -4.76, 'L': -4.54}"
5f636b15439c64afe20d6f6f,NSFNET,SCL,SCL,FF-kSP,FF-kSP SCL RWA,0.8,688517672006924.8,688.5176720069247,2577,131.83899763505906,80.0,"{'O': -1.63, 'E': -2.63, 'S': -2.25, 'C': -4.76, 'L': -4.54}"
5f636b15439c64afe20d6f6f,NSFNET,SCL,SCL,FF-kSP,FF-kSP SCL RWA,1.0,631179675727050.8,631.1796757270507,2577,142.79671644582413,80.0,"{'O': -1.63, 'E': -2.63, 'S': -2.25, 'C': -4.76, 'L': -4.54}"
