source_id,topology,band_user,band_resolved,route_function,rwa_key,scale,cfm_capacity_bps,cfm_capacity_tbps,cfm_lightpaths,elapsed_seconds,span_length_km,launch_power_dBm
69e53572a05a760ab5de1515,RegularDCI,C,C,FF-kSP,FF-kSP C RWA,0.2,211751101869633.72,211.75110186963371,320,95.64395008515567,80.0,-2.0
69e53572a05a760ab5de1515,RegularDCI,C,C,FF-kSP,FF-kSP C RWA,0.4,205991569346440.75,205.99156934644074,320,70.4862553179264,80.0,-2.0
69e53572a05a760ab5de1515,RegularDCI,C,C,FF-kSP,FF-kSP C RWA,0.6,200908420072776.22,200.9084200727762,320,71.41885607130826,80.0,-2.0
69e53572a05a760ab5de1515,RegularDCI,C,C,FF-kSP,FF-kSP C RWA,0.8,196360461846294.0,196.360461846294,320,69.75630636699498,80.0,-2.0
69e53572a05a760ab5de1515,RegularDCI,C,C,FF-kSP,FF-kSP C RWA,1.0,192246592462677.4,192.2465924626774,320,64.98068634793162,80.0,-2.0
