source_id,topology,band_user,band_resolved,route_function,rwa_key,scale,cfm_capacity_bps,cfm_capacity_tbps,cfm_lightpaths,elapsed_seconds,span_length_km,launch_power_dBm
69e53572a05a760ab5de1515,RegularDCI,OESCL,OESCL,kSP-FF,kSP-FF OESCL RWA,0.2,1696764898159930.5,1696.7648981599305,2937,358.2085941070691,80.0,-2.0
69e53572a05a760ab5de1515,RegularDCI,OESCL,OESCL,kSP-FF,kSP-FF OESCL RWA,0.4,1618184125968885.5,1618.1841259688856,2937,101.6072847628966,80.0,-2.0
69e53572a05a760ab5de1515,RegularDCI,OESCL,OESCL,kSP-FF,kSP-FF OESCL RWA,0.6,1557051986712146.0,1557.051986712146,2937,99.0818278864026,80.0,-2.0
69e53572a05a760ab5de1515,RegularDCI,OESCL,OESCL,kSP-FF,kSP-FF OESCL RWA,0.8,1506277943475225.5,1506.2779434752256,2937,103.52034480590373,80.0,-2.0
69e53572a05a760ab5de1515,RegularDCI,OESCL,OESCL,kSP-FF,kSP-FF OESCL RWA,1.0,1462601574240558.5,1462.6015742405584,2937,106.63905927818269,80.0,-2.0
