source_id,topology,band_user,band_resolved,route_function,rwa_key,scale,cfm_capacity_bps,cfm_capacity_tbps,cfm_lightpaths,elapsed_seconds,span_length_km,launch_power_dBm
69e242d0a05a760ab5de14c3,BT22,SCL,SCL,kSP-FF,kSP-FF SCL RWA,0.2,1390255057578609.8,1390.2550575786097,2533,337.508526192978,80.0,-2.0
69e242d0a05a760ab5de14c3,BT22,SCL,SCL,kSP-FF,kSP-FF SCL RWA,0.4,1354947310531301.2,1354.9473105313014,2533,315.0731189418584,80.0,-2.0
69e242d0a05a760ab5de14c3,BT22,SCL,SCL,kSP-FF,kSP-FF SCL RWA,0.6,1323600730053921.2,1323.6007300539213,2533,295.16190544329584,80.0,-2.0
69e242d0a05a760ab5de14c3,BT22,SCL,SCL,kSP-FF,kSP-FF SCL RWA,0.8,1295353767065026.5,1295.3537670650264,2533,298.49759997148067,80.0,-2.0
69e242d0a05a760ab5de14c3,BT22,SCL,SCL,kSP-FF,kSP-FF SCL RWA,1.0,1269614652824516.8,1269.6146528245167,2533,310.35441260039806,80.0,-2.0
